pk,model,member,date,hours
19521,mks.weeklypresence,885,2013-06-09,20.0
19522,mks.weeklypresence,885,2013-06-16,27.0
19523,mks.weeklypresence,885,2013-06-23,24.0
19524,mks.weeklypresence,885,2013-06-30,20.0
19525,mks.weeklypresence,823,2013-05-05,1.0
19526,mks.weeklypresence,823,2013-05-12,3.0
19527,mks.weeklypresence,823,2013-05-19,10.0
19528,mks.weeklypresence,823,2013-05-26,5.0
19529,mks.weeklypresence,823,2013-06-02,19.0
19530,mks.weeklypresence,823,2013-06-09,12.0
19531,mks.weeklypresence,823,2013-06-16,2.0
19532,mks.weeklypresence,823,2013-06-23,10.0
19533,mks.weeklypresence,823,2013-06-30,10.0
19534,mks.weeklypresence,880,2013-05-05,31.0
19535,mks.weeklypresence,880,2013-05-12,7.0
19536,mks.weeklypresence,880,2013-05-19,31.0
19537,mks.weeklypresence,880,2013-05-26,24.0
19538,mks.weeklypresence,880,2013-06-02,29.0
19539,mks.weeklypresence,880,2013-06-09,29.0
19540,mks.weeklypresence,880,2013-06-16,30.0
19541,mks.weeklypresence,880,2013-06-23,23.0
19542,mks.weeklypresence,880,2013-06-30,27.0
19543,mks.weeklypresence,222,2013-05-05,23.0
19544,mks.weeklypresence,222,2013-05-12,11.0
19545,mks.weeklypresence,222,2013-05-19,21.0
19546,mks.weeklypresence,222,2013-05-26,17.0
19547,mks.weeklypresence,222,2013-06-02,18.0
19548,mks.weeklypresence,222,2013-06-09,0.0
19549,mks.weeklypresence,222,2013-06-16,2.0
19550,mks.weeklypresence,222,2013-06-23,20.0
19551,mks.weeklypresence,222,2013-06-30,31.0
19552,mks.weeklypresence,818,2013-05-05,23.0
19553,mks.weeklypresence,818,2013-05-12,8.0
19554,mks.weeklypresence,818,2013-05-19,29.0
19555,mks.weeklypresence,818,2013-05-26,29.0
19556,mks.weeklypresence,818,2013-06-02,22.0
19557,mks.weeklypresence,818,2013-06-09,26.0
19558,mks.weeklypresence,818,2013-06-16,32.0
19559,mks.weeklypresence,818,2013-06-23,27.0
19560,mks.weeklypresence,818,2013-06-30,29.0
19561,mks.weeklypresence,92,2013-05-05,18.0
19562,mks.weeklypresence,92,2013-05-12,10.0
19563,mks.weeklypresence,92,2013-05-19,31.0
19564,mks.weeklypresence,92,2013-05-26,28.0
19565,mks.weeklypresence,92,2013-06-02,34.0
19566,mks.weeklypresence,92,2013-06-09,31.0
19567,mks.weeklypresence,92,2013-06-16,30.0
19568,mks.weeklypresence,92,2013-06-23,30.0
19569,mks.weeklypresence,92,2013-06-30,25.0
19570,mks.weeklypresence,843,2013-05-05,4.0
19571,mks.weeklypresence,843,2013-05-12,10.0
19572,mks.weeklypresence,843,2013-05-19,20.0
19573,mks.weeklypresence,843,2013-05-26,13.0
19574,mks.weeklypresence,843,2013-06-02,16.0
19575,mks.weeklypresence,843,2013-06-09,15.0
19576,mks.weeklypresence,843,2013-06-16,18.0
19577,mks.weeklypresence,843,2013-06-23,18.0
19578,mks.weeklypresence,843,2013-06-30,15.0
19579,mks.weeklypresence,206,2013-05-05,12.0
19580,mks.weeklypresence,206,2013-05-12,6.0
19581,mks.weeklypresence,206,2013-05-19,34.0
19582,mks.weeklypresence,206,2013-05-26,22.0
19583,mks.weeklypresence,206,2013-06-02,28.0
19584,mks.weeklypresence,206,2013-06-09,27.0
19585,mks.weeklypresence,206,2013-06-16,21.0
19586,mks.weeklypresence,206,2013-06-23,23.0
19587,mks.weeklypresence,206,2013-06-30,23.0
19588,mks.weeklypresence,864,2013-05-05,16.0
19589,mks.weeklypresence,864,2013-05-12,3.0
19590,mks.weeklypresence,864,2013-05-19,13.0
19591,mks.weeklypresence,864,2013-05-26,19.0
19592,mks.weeklypresence,864,2013-06-02,19.0
19593,mks.weeklypresence,864,2013-06-09,8.0
19594,mks.weeklypresence,864,2013-06-16,16.0
19595,mks.weeklypresence,864,2013-06-23,10.0
19596,mks.weeklypresence,864,2013-06-30,19.0
19597,mks.weeklypresence,78,2013-05-05,16.0
19598,mks.weeklypresence,78,2013-05-12,4.0
19599,mks.weeklypresence,78,2013-05-19,10.0
19600,mks.weeklypresence,78,2013-05-26,14.0
19601,mks.weeklypresence,78,2013-06-02,4.0
19602,mks.weeklypresence,78,2013-06-09,9.0
19603,mks.weeklypresence,78,2013-06-16,19.0
19604,mks.weeklypresence,78,2013-06-23,0.0
19605,mks.weeklypresence,78,2013-06-30,8.0
19606,mks.weeklypresence,122,2013-05-05,2.0
19607,mks.weeklypresence,122,2013-05-12,3.0
19608,mks.weeklypresence,122,2013-05-19,8.0
19609,mks.weeklypresence,122,2013-05-26,5.0
19610,mks.weeklypresence,122,2013-06-02,11.0
19611,mks.weeklypresence,122,2013-06-09,7.0
19612,mks.weeklypresence,122,2013-06-16,5.0
19613,mks.weeklypresence,122,2013-06-23,6.0
19614,mks.weeklypresence,122,2013-06-30,9.0
19615,mks.weeklypresence,903,2013-05-05,26.0
19616,mks.weeklypresence,903,2013-05-12,13.0
19617,mks.weeklypresence,903,2013-05-19,34.0
19618,mks.weeklypresence,903,2013-05-26,29.0
19619,mks.weeklypresence,903,2013-06-02,30.0
19620,mks.weeklypresence,903,2013-06-09,32.0
19621,mks.weeklypresence,903,2013-06-16,10.0
19622,mks.weeklypresence,903,2013-06-23,5.0
19623,mks.weeklypresence,903,2013-06-30,12.0
19624,mks.weeklypresence,891,2013-05-05,23.0
19625,mks.weeklypresence,891,2013-05-12,12.0
19626,mks.weeklypresence,891,2013-05-19,34.0
19627,mks.weeklypresence,891,2013-05-26,28.0
19628,mks.weeklypresence,891,2013-06-02,26.0
19629,mks.weeklypresence,891,2013-06-09,24.0
19630,mks.weeklypresence,891,2013-06-16,20.0
19631,mks.weeklypresence,891,2013-06-23,0.0
19632,mks.weeklypresence,891,2013-06-30,15.0
19633,mks.weeklypresence,77,2013-05-05,5.0
19634,mks.weeklypresence,77,2013-05-12,3.0
19635,mks.weeklypresence,77,2013-05-19,5.0
19636,mks.weeklypresence,77,2013-05-26,12.0
19637,mks.weeklypresence,77,2013-06-02,16.0
19638,mks.weeklypresence,77,2013-06-09,10.0
19639,mks.weeklypresence,77,2013-06-16,5.0
19640,mks.weeklypresence,77,2013-06-23,14.0
19641,mks.weeklypresence,77,2013-06-30,10.0
19642,mks.weeklypresence,888,2013-05-05,19.0
19643,mks.weeklypresence,888,2013-05-12,8.0
19644,mks.weeklypresence,888,2013-05-19,23.0
19645,mks.weeklypresence,888,2013-05-26,20.0
19646,mks.weeklypresence,888,2013-06-02,26.0
19647,mks.weeklypresence,888,2013-06-09,15.0
19648,mks.weeklypresence,888,2013-06-16,27.0
19649,mks.weeklypresence,888,2013-06-23,29.0
19650,mks.weeklypresence,888,2013-06-30,29.0
19651,mks.weeklypresence,875,2013-05-05,27.0
19652,mks.weeklypresence,875,2013-05-12,8.0
19653,mks.weeklypresence,875,2013-05-19,30.0
19654,mks.weeklypresence,875,2013-05-26,24.0
19655,mks.weeklypresence,875,2013-06-02,28.0
19656,mks.weeklypresence,875,2013-06-09,16.0
19657,mks.weeklypresence,875,2013-06-16,28.0
19658,mks.weeklypresence,875,2013-06-23,25.0
19659,mks.weeklypresence,875,2013-06-30,32.0
19660,mks.weeklypresence,105,2013-05-05,18.0
19661,mks.weeklypresence,105,2013-05-12,3.0
19662,mks.weeklypresence,105,2013-05-19,14.0
19663,mks.weeklypresence,105,2013-05-26,9.0
19664,mks.weeklypresence,105,2013-06-02,22.0
19665,mks.weeklypresence,105,2013-06-09,19.0
19666,mks.weeklypresence,105,2013-06-16,10.0
19667,mks.weeklypresence,105,2013-06-23,14.0
19668,mks.weeklypresence,105,2013-06-30,19.0
19669,mks.weeklypresence,866,2013-05-05,16.0
19670,mks.weeklypresence,866,2013-05-12,11.0
19671,mks.weeklypresence,866,2013-05-19,22.0
19672,mks.weeklypresence,866,2013-05-26,24.0
19673,mks.weeklypresence,866,2013-06-02,22.0
19674,mks.weeklypresence,866,2013-06-09,23.0
19675,mks.weeklypresence,866,2013-06-16,29.0
19676,mks.weeklypresence,866,2013-06-23,27.0
19677,mks.weeklypresence,866,2013-06-30,27.0
19678,mks.weeklypresence,739,2013-05-05,17.0
19679,mks.weeklypresence,739,2013-05-12,12.0
19680,mks.weeklypresence,739,2013-05-19,30.0
19681,mks.weeklypresence,739,2013-05-26,31.0
19682,mks.weeklypresence,739,2013-06-02,29.0
19683,mks.weeklypresence,739,2013-06-09,29.0
19684,mks.weeklypresence,739,2013-06-16,26.0
19685,mks.weeklypresence,739,2013-06-23,33.0
19686,mks.weeklypresence,739,2013-06-30,33.0
19687,mks.weeklypresence,842,2013-05-05,20.0
19688,mks.weeklypresence,842,2013-05-12,0.0
19689,mks.weeklypresence,842,2013-05-19,12.0
19690,mks.weeklypresence,842,2013-05-26,20.0
19691,mks.weeklypresence,842,2013-06-02,23.0
19692,mks.weeklypresence,842,2013-06-09,14.0
19693,mks.weeklypresence,842,2013-06-16,21.0
19694,mks.weeklypresence,842,2013-06-23,25.0
19695,mks.weeklypresence,842,2013-06-30,20.0
19696,mks.weeklypresence,900,2013-05-05,32.0
19697,mks.weeklypresence,900,2013-05-12,10.0
19698,mks.weeklypresence,900,2013-05-19,30.0
19699,mks.weeklypresence,900,2013-05-26,29.0
19700,mks.weeklypresence,900,2013-06-02,30.0
19701,mks.weeklypresence,900,2013-06-09,27.0
19702,mks.weeklypresence,900,2013-06-16,0.0
19703,mks.weeklypresence,900,2013-06-23,31.0
19704,mks.weeklypresence,900,2013-06-30,28.0
19705,mks.weeklypresence,835,2013-05-05,24.0
19706,mks.weeklypresence,835,2013-05-12,12.0
19707,mks.weeklypresence,835,2013-05-19,16.0
19708,mks.weeklypresence,835,2013-05-26,14.0
19709,mks.weeklypresence,835,2013-06-02,9.0
19710,mks.weeklypresence,835,2013-06-09,0.0
19711,mks.weeklypresence,835,2013-06-16,20.0
19712,mks.weeklypresence,835,2013-06-23,16.0
19713,mks.weeklypresence,835,2013-06-30,12.0
19714,mks.weeklypresence,905,2013-05-05,27.0
19715,mks.weeklypresence,905,2013-05-12,10.0
19716,mks.weeklypresence,905,2013-05-19,29.0
19717,mks.weeklypresence,905,2013-05-26,19.0
19718,mks.weeklypresence,905,2013-06-02,25.0
19719,mks.weeklypresence,905,2013-06-09,27.0
19720,mks.weeklypresence,905,2013-06-16,31.0
19721,mks.weeklypresence,905,2013-06-23,27.0
19722,mks.weeklypresence,905,2013-06-30,27.0
19723,mks.weeklypresence,825,2013-05-05,16.0
19724,mks.weeklypresence,825,2013-05-12,0.0
19725,mks.weeklypresence,825,2013-05-19,0.0
19726,mks.weeklypresence,825,2013-05-26,0.0
19727,mks.weeklypresence,825,2013-06-02,12.0
19728,mks.weeklypresence,825,2013-06-09,11.0
19729,mks.weeklypresence,825,2013-06-16,4.0
19730,mks.weeklypresence,825,2013-06-23,9.0
19731,mks.weeklypresence,825,2013-06-30,8.0
19732,mks.weeklypresence,860,2013-05-05,30.0
19733,mks.weeklypresence,860,2013-05-12,12.0
19734,mks.weeklypresence,860,2013-05-19,26.0
19735,mks.weeklypresence,860,2013-05-26,21.0
19736,mks.weeklypresence,860,2013-06-02,0.0
19737,mks.weeklypresence,860,2013-06-09,0.0
19738,mks.weeklypresence,860,2013-06-16,0.0
19739,mks.weeklypresence,860,2013-06-23,0.0
19740,mks.weeklypresence,860,2013-06-30,0.0
19741,mks.weeklypresence,114,2013-05-05,21.0
19742,mks.weeklypresence,114,2013-05-12,9.0
19743,mks.weeklypresence,114,2013-05-19,27.0
19744,mks.weeklypresence,114,2013-05-26,25.0
19745,mks.weeklypresence,114,2013-06-02,28.0
19746,mks.weeklypresence,114,2013-06-09,28.0
19747,mks.weeklypresence,114,2013-06-16,25.0
19748,mks.weeklypresence,114,2013-06-23,28.0
19749,mks.weeklypresence,114,2013-06-30,33.0
19750,mks.weeklypresence,793,2013-05-05,0.0
19751,mks.weeklypresence,793,2013-05-12,11.0
19752,mks.weeklypresence,793,2013-05-19,23.0
19753,mks.weeklypresence,793,2013-05-26,20.0
19754,mks.weeklypresence,793,2013-06-02,12.0
19755,mks.weeklypresence,793,2013-06-09,20.0
19756,mks.weeklypresence,793,2013-06-16,18.0
19757,mks.weeklypresence,793,2013-06-23,16.0
19758,mks.weeklypresence,793,2013-06-30,24.0
19759,mks.weeklypresence,869,2013-05-05,30.0
19760,mks.weeklypresence,869,2013-05-12,12.0
19761,mks.weeklypresence,869,2013-05-19,33.0
19762,mks.weeklypresence,869,2013-05-26,24.0
19763,mks.weeklypresence,869,2013-06-02,23.0
19764,mks.weeklypresence,869,2013-06-09,24.0
19765,mks.weeklypresence,869,2013-06-16,27.0
19766,mks.weeklypresence,869,2013-06-23,23.0
19767,mks.weeklypresence,869,2013-06-30,30.0
19768,mks.weeklypresence,892,2013-05-05,28.0
19769,mks.weeklypresence,892,2013-05-12,11.0
19770,mks.weeklypresence,892,2013-05-19,28.0
19771,mks.weeklypresence,892,2013-05-26,22.0
19772,mks.weeklypresence,892,2013-06-02,28.0
19773,mks.weeklypresence,892,2013-06-09,26.0
19774,mks.weeklypresence,892,2013-06-16,25.0
19775,mks.weeklypresence,892,2013-06-23,32.0
19776,mks.weeklypresence,892,2013-06-30,29.0
19777,mks.weeklypresence,889,2013-05-05,27.0
19778,mks.weeklypresence,889,2013-05-12,11.0
19779,mks.weeklypresence,889,2013-05-19,29.0
19780,mks.weeklypresence,889,2013-05-26,23.0
19781,mks.weeklypresence,889,2013-06-02,30.0
19782,mks.weeklypresence,889,2013-06-09,27.0
19783,mks.weeklypresence,889,2013-06-16,29.0
19784,mks.weeklypresence,889,2013-06-23,32.0
19785,mks.weeklypresence,889,2013-06-30,27.0
19786,mks.weeklypresence,720,2013-05-05,6.0
19787,mks.weeklypresence,720,2013-05-12,9.0
19788,mks.weeklypresence,720,2013-05-19,8.0
19789,mks.weeklypresence,720,2013-05-26,16.0
19790,mks.weeklypresence,720,2013-06-02,20.0
19791,mks.weeklypresence,720,2013-06-09,25.0
19792,mks.weeklypresence,720,2013-06-16,8.0
19793,mks.weeklypresence,720,2013-06-23,11.0
19794,mks.weeklypresence,720,2013-06-30,13.0
19795,mks.weeklypresence,879,2013-05-05,24.0
19796,mks.weeklypresence,879,2013-05-12,11.0
19797,mks.weeklypresence,879,2013-05-19,32.0
19798,mks.weeklypresence,879,2013-05-26,30.0
19799,mks.weeklypresence,879,2013-06-02,33.0
19800,mks.weeklypresence,879,2013-06-09,25.0
19801,mks.weeklypresence,879,2013-06-16,25.0
19802,mks.weeklypresence,879,2013-06-23,34.0
19803,mks.weeklypresence,879,2013-06-30,29.0
19804,mks.weeklypresence,886,2013-05-05,18.0
19805,mks.weeklypresence,886,2013-05-12,5.0
19806,mks.weeklypresence,886,2013-05-19,26.0
19807,mks.weeklypresence,886,2013-05-26,8.0
19808,mks.weeklypresence,886,2013-06-02,15.0
19809,mks.weeklypresence,886,2013-06-09,7.0
19810,mks.weeklypresence,886,2013-06-16,12.0
19811,mks.weeklypresence,886,2013-06-23,16.0
19812,mks.weeklypresence,886,2013-06-30,19.0
19813,mks.weeklypresence,782,2013-05-05,20.0
19814,mks.weeklypresence,782,2013-05-12,11.0
19815,mks.weeklypresence,782,2013-05-19,6.0
19816,mks.weeklypresence,782,2013-05-26,32.0
19817,mks.weeklypresence,782,2013-06-02,25.0
19818,mks.weeklypresence,782,2013-06-09,31.0
19819,mks.weeklypresence,782,2013-06-16,27.0
19820,mks.weeklypresence,782,2013-06-23,28.0
19821,mks.weeklypresence,782,2013-06-30,30.0
19822,mks.weeklypresence,859,2013-05-05,32.0
19823,mks.weeklypresence,859,2013-05-12,12.0
19824,mks.weeklypresence,859,2013-05-19,31.0
19825,mks.weeklypresence,859,2013-05-26,33.0
19826,mks.weeklypresence,859,2013-06-02,36.0
19827,mks.weeklypresence,859,2013-06-09,35.0
19828,mks.weeklypresence,859,2013-06-16,26.0
19829,mks.weeklypresence,859,2013-06-23,35.0
19830,mks.weeklypresence,859,2013-06-30,35.0
19831,mks.weeklypresence,883,2013-05-05,23.0
19832,mks.weeklypresence,883,2013-05-12,11.0
19833,mks.weeklypresence,883,2013-05-19,24.0
19834,mks.weeklypresence,883,2013-05-26,23.0
19835,mks.weeklypresence,883,2013-06-02,33.0
19836,mks.weeklypresence,883,2013-06-09,25.0
19837,mks.weeklypresence,883,2013-06-16,29.0
19838,mks.weeklypresence,883,2013-06-23,33.0
19839,mks.weeklypresence,883,2013-06-30,29.0
19840,mks.weeklypresence,871,2013-05-05,17.0
19841,mks.weeklypresence,871,2013-05-12,9.0
19842,mks.weeklypresence,871,2013-05-19,22.0
19843,mks.weeklypresence,871,2013-05-26,13.0
19844,mks.weeklypresence,871,2013-06-02,26.0
19845,mks.weeklypresence,871,2013-06-09,21.0
19846,mks.weeklypresence,871,2013-06-16,19.0
19847,mks.weeklypresence,871,2013-06-23,16.0
19848,mks.weeklypresence,871,2013-06-30,25.0
19849,mks.weeklypresence,214,2013-07-07,25.0
19850,mks.weeklypresence,870,2013-07-07,12.0
19851,mks.weeklypresence,797,2013-07-07,31.0
19852,mks.weeklypresence,800,2013-07-07,15.0
19853,mks.weeklypresence,784,2013-07-07,34.0
19854,mks.weeklypresence,830,2013-07-07,22.0
19855,mks.weeklypresence,845,2013-07-07,0.0
19856,mks.weeklypresence,713,2013-07-07,20.0
19857,mks.weeklypresence,814,2013-07-07,35.0
19858,mks.weeklypresence,884,2013-07-07,35.0
19859,mks.weeklypresence,832,2013-07-07,25.0
19860,mks.weeklypresence,208,2013-07-07,27.0
19861,mks.weeklypresence,904,2013-07-07,29.0
19862,mks.weeklypresence,200,2013-07-07,24.0
19863,mks.weeklypresence,901,2013-07-07,34.0
19864,mks.weeklypresence,64,2013-07-07,31.0
19865,mks.weeklypresence,863,2013-07-07,20.0
19866,mks.weeklypresence,63,2013-07-07,18.0
19867,mks.weeklypresence,899,2013-07-07,36.0
19868,mks.weeklypresence,210,2013-07-07,27.0
19869,mks.weeklypresence,882,2013-07-07,31.0
19870,mks.weeklypresence,791,2013-07-07,6.0
19871,mks.weeklypresence,41,2013-07-07,10.0
19872,mks.weeklypresence,867,2013-07-07,24.0
19873,mks.weeklypresence,872,2013-07-07,30.0
19874,mks.weeklypresence,90,2013-07-07,9.0
19875,mks.weeklypresence,20,2013-07-07,19.0
19876,mks.weeklypresence,725,2013-07-07,15.0
19877,mks.weeklypresence,723,2013-07-07,24.0
19878,mks.weeklypresence,734,2013-07-07,18.0
19879,mks.weeklypresence,756,2013-07-07,22.0
19880,mks.weeklypresence,780,2013-07-07,29.0
19881,mks.weeklypresence,877,2013-07-07,23.0
19882,mks.weeklypresence,7,2013-07-07,31.0
19883,mks.weeklypresence,890,2013-07-07,34.0
19884,mks.weeklypresence,805,2013-07-07,31.0
19885,mks.weeklypresence,828,2013-07-07,15.0
19886,mks.weeklypresence,768,2013-07-07,23.0
19887,mks.weeklypresence,893,2013-07-07,36.0
19888,mks.weeklypresence,201,2013-07-07,30.0
19889,mks.weeklypresence,212,2013-07-07,21.0
19890,mks.weeklypresence,865,2013-07-07,22.0
19891,mks.weeklypresence,837,2013-07-07,26.0
19892,mks.weeklypresence,789,2013-07-07,26.0
19893,mks.weeklypresence,846,2013-07-07,28.0
19894,mks.weeklypresence,857,2013-07-07,15.0
19895,mks.weeklypresence,878,2013-07-07,8.0
19896,mks.weeklypresence,902,2013-07-07,18.0
19897,mks.weeklypresence,897,2013-07-07,19.0
19898,mks.weeklypresence,695,2013-07-07,12.0
19899,mks.weeklypresence,1,2013-07-07,30.0
19900,mks.weeklypresence,898,2013-07-07,28.0
19901,mks.weeklypresence,868,2013-07-07,22.0
19902,mks.weeklypresence,861,2013-07-07,32.0
19903,mks.weeklypresence,216,2013-07-07,23.0
19904,mks.weeklypresence,751,2013-07-07,33.0
19905,mks.weeklypresence,887,2013-07-07,22.0
19906,mks.weeklypresence,894,2013-07-07,26.0
19907,mks.weeklypresence,790,2013-07-07,17.0
19908,mks.weeklypresence,740,2013-07-07,31.0
19909,mks.weeklypresence,50,2013-07-07,24.0
19910,mks.weeklypresence,65,2013-07-07,22.0
19911,mks.weeklypresence,826,2013-07-07,34.0
19912,mks.weeklypresence,754,2013-07-07,22.0
19913,mks.weeklypresence,781,2013-07-07,33.0
19914,mks.weeklypresence,69,2013-07-07,9.0
19915,mks.weeklypresence,70,2013-07-07,17.0
19916,mks.weeklypresence,874,2013-07-07,17.0
19917,mks.weeklypresence,119,2013-07-07,25.0
19918,mks.weeklypresence,197,2013-07-07,20.0
19919,mks.weeklypresence,862,2013-07-07,29.0
19920,mks.weeklypresence,895,2013-07-07,26.0
19921,mks.weeklypresence,876,2013-07-07,21.0
19922,mks.weeklypresence,896,2013-07-07,28.0
19923,mks.weeklypresence,831,2013-07-07,29.0
19924,mks.weeklypresence,839,2013-07-07,24.0
19925,mks.weeklypresence,844,2013-07-07,26.0
19926,mks.weeklypresence,881,2013-07-07,27.0
19927,mks.weeklypresence,873,2013-07-07,27.0
19928,mks.weeklypresence,35,2013-07-07,31.0
19929,mks.weeklypresence,885,2013-07-07,29.0
19930,mks.weeklypresence,823,2013-07-07,5.0
19931,mks.weeklypresence,880,2013-07-07,32.0
19932,mks.weeklypresence,222,2013-07-07,30.0
19933,mks.weeklypresence,818,2013-07-07,34.0
19934,mks.weeklypresence,92,2013-07-07,32.0
19935,mks.weeklypresence,843,2013-07-07,14.0
19936,mks.weeklypresence,206,2013-07-07,33.0
19937,mks.weeklypresence,864,2013-07-07,0.0
19938,mks.weeklypresence,78,2013-07-07,9.0
19939,mks.weeklypresence,122,2013-07-07,12.0
19940,mks.weeklypresence,903,2013-07-07,0.0
19941,mks.weeklypresence,891,2013-07-07,29.0
19942,mks.weeklypresence,77,2013-07-07,9.0
19943,mks.weeklypresence,888,2013-07-07,27.0
19944,mks.weeklypresence,875,2013-07-07,25.0
19945,mks.weeklypresence,105,2013-07-07,12.0
19946,mks.weeklypresence,866,2013-07-07,27.0
19947,mks.weeklypresence,739,2013-07-07,39.0
19948,mks.weeklypresence,842,2013-07-07,20.0
19949,mks.weeklypresence,900,2013-07-07,25.0
19950,mks.weeklypresence,835,2013-07-07,7.0
19951,mks.weeklypresence,905,2013-07-07,29.0
19952,mks.weeklypresence,825,2013-07-07,11.0
19953,mks.weeklypresence,860,2013-07-07,7.0
19954,mks.weeklypresence,114,2013-07-07,33.0
19955,mks.weeklypresence,793,2013-07-07,21.0
19956,mks.weeklypresence,869,2013-07-07,30.0
19957,mks.weeklypresence,892,2013-07-07,33.0
19958,mks.weeklypresence,889,2013-07-07,30.0
19959,mks.weeklypresence,720,2013-07-07,21.0
19960,mks.weeklypresence,879,2013-07-07,32.0
19961,mks.weeklypresence,886,2013-07-07,14.0
19962,mks.weeklypresence,782,2013-07-07,31.0
19963,mks.weeklypresence,859,2013-07-07,40.0
19964,mks.weeklypresence,883,2013-07-07,29.0
19965,mks.weeklypresence,871,2013-07-07,15.0
19966,mks.weeklypresence,214,2013-07-14,19.0
19967,mks.weeklypresence,870,2013-07-14,16.0
19968,mks.weeklypresence,797,2013-07-14,22.0
19969,mks.weeklypresence,800,2013-07-14,0.0
19970,mks.weeklypresence,784,2013-07-14,16.0
19971,mks.weeklypresence,830,2013-07-14,15.0
19972,mks.weeklypresence,845,2013-07-14,13.0
19973,mks.weeklypresence,713,2013-07-14,6.0
19974,mks.weeklypresence,814,2013-07-14,19.0
19975,mks.weeklypresence,884,2013-07-14,19.0
19976,mks.weeklypresence,832,2013-07-14,14.0
19977,mks.weeklypresence,208,2013-07-14,12.0
19978,mks.weeklypresence,904,2013-07-14,19.0
19979,mks.weeklypresence,200,2013-07-14,9.0
19980,mks.weeklypresence,901,2013-07-14,9.0
19981,mks.weeklypresence,64,2013-07-14,15.0
19982,mks.weeklypresence,863,2013-07-14,12.0
19983,mks.weeklypresence,63,2013-07-14,6.0
19984,mks.weeklypresence,899,2013-07-14,22.0
19985,mks.weeklypresence,210,2013-07-14,13.0
19986,mks.weeklypresence,882,2013-07-14,13.0
19987,mks.weeklypresence,791,2013-07-14,12.0
19988,mks.weeklypresence,41,2013-07-14,1.0
19989,mks.weeklypresence,867,2013-07-14,18.0
19990,mks.weeklypresence,872,2013-07-14,20.0
